fileName,Ref
Scamozzi_IdeaArchitetturaUniversaleATIR.xml,"Afrique,Alexandrie,Allemagne,Amerique,Amiens,Amsterdam,Angleterre,Arezzo,Argos,Arno,Asie,Athenes,Babylone,Baies,Blois,Bologne,Bordeaux,Capitole,CastelFranco,Come,Corinthe,Egypte,Espagne,Euphrate,Fabriano,Flandres,Florence,France,Genes,Grece,Italie,Lombardie,Londres,Macedoine,Madrid,Maiano,Malte,Mantoue,Milan,Monaco,Naples,Nil,Ninive,Orleans,Padoue,Paris,Parme,Pavie,Pesaro,Pise,Preneste,Pula,Ravenna,Rome,Sicile,Sicyone,Sienne,Tivoli,Toscane,Trevise,Troie,Vatican,Venise,Vercelli,Verone"
Serlio_LibroExtraodinarioArchitetturaATIR.xml,"Fontainebleau,France,Rome,Toscane,Venise"
Vignola_RegolaDelliCinqueOrdiniArchitetturaATIR.xml,Rome
Agucchi_TrattatoPittura.xml,"Allemagne,Bologne,Flandres,France,Italie,Lombardie,Parme,Rome,Venise"
Alberti_DellaPittura.xml,"Allemagne,Elide,Espagne,Ferrare,Florence,Grece,Italie,Rhodes,Rome,Sicile,Venise,Verone"
Armenini_PrecettiDellaPitturaATIR.xml,"Asie,Barbarie,Bologne,Cana,Capitole,CastelFranco,Egypte,Ephese,Espagne,Faenza,Flandres,Florence,France,Genes,Grece,Italie,Lombardie,Mantoue,Milan,Mons,Naples,Nil,Paris,Parme,Pesaro,Phenicie,Pise,Ravenna,Romagne,Rome,Sicile,Sienne,Toscane,Udine,Urbino,Vatican,Venise,Vercelli"
Baglione_ViteATIR.xml,"Allemagne,Angleterre,Arezzo,Argos,Arno,Asie,Athenes,Bologne,Cadore,Cana,Capitole,CastelFranco,Cento,CittaDiCastello,Come,Cremone,Egypte,Ephese,Espagne,Faenza,Flandres,Florence,France,Francfort,Genes,Grece,Italie,Lombardie,Macedoine,Madrid,Maiano,Malte,Mantoue,Milan,Monaco,MonteCavallo,Naples,Nil,Novare,Padoue,Paris,Parme,Pesaro,Pise,Ravenna,Rimini,Rome,Sicile,Sicyone,Sienne,Tibre,Tivoli,Toscane,Troie,Vatican,Venise"
Baldinucci_Notizie.xml,"Alexandrie,Allemagne,Angleterre,Anvers,Arezzo,Arno,Asie,Athenes,Babylone,Belvedere,Bologne,Brie,Bruges,Capitole,Cento,CittaDiCastello,Corinthe,Cremone,Egypte,Espagne,Faenza,Flandres,Florence,France,Genes,Grece,Haarlem,Italie,Lombardie,Lyon,Maiano,Milan,Monaco,Mons,Monza,Naples,Orleans,Orvieto,Padoue,Paris,Parme,Pavie,Pise,Pistoia,Ravenna,Rhin,Rimini,Rome,Sicile,Sicyone,Sienne,Toscane,Udine,Urbino,Vatican,Venise,Verone"
Baldinucci_Vocabolario.xml,"Allemagne,Angleterre,Arezzo,Arno,Asie,Babylone,Belvedere,Corinthe,Egypte,Ephese,Espagne,Ferrare,Flandres,Florence,France,Genes,Grece,Italie,Kalkar,Liege,Macedoine,Maiano,Malte,Milan,Monaco,Mons,Naples,Nil,Paris,Pise,Pula,Rome,Sicile,Sicyone,Sienne,Tivoli,Toscane,Tripoli,Urbino,Venise,Verone"
Bartoli_RagionamentiAccademiciATIR.xml,"Anvers,Arcadie,Arezzo,Argos,Arno,Assyrie,Athenes,Babylone,Bologne,Chypre,Cortone,Cracovie,Delphes,Egypte,Ephese,Espagne,Euphrate,Ferrare,Fiesole,Florence,France,Genes,Grece,Italie,Libye,Mantoue,Milan,MontFalterona,Naples,Parnasse,Pise,Rome,Salerno,Sardaigne,Sicile,Sienne,Thessalie,Toscane,Troia,Troie,Tyr,Venise"
Bellori_DescrizzioneImagiDipinteRafelloATIR.xml,"Allemagne,Angleterre,Anvers,Asie,Athenes,Belvedere,Bologne,Egypte,Elide,Ephese,Espagne,Flandres,Florence,France,Grece,Italie,Lombardie,Mantoue,Milan,Naples,Nil,Paris,Parme,Pise,Ravenna,Rome,Sicyone,Sienne,Tivoli,Toscane,Udine,Urbino,Vatican,Venise,Verone"
