fileName,Ref
Palladio_DescritioneChieseATIR.xml,"AlexandreLeGrand,AndreaPalladio,Apollon,Auguste,Bacchus,CesareDaSesto,Constantin,Cybele,Diane,Dieu,Diogene,Fauno,Helene,Jesus,Judas,JulesCesar,Junon,Jupiter,LazareDeBethanie,LiberaleDaVerona,LucienSamosate,Maggiore,Marie,MarieMadeleine,MichelAnge,Moise,Neron,NicoloDellAbbate,Quirinus,SaintFrancois,SaintJean,SaintLaurent,SaintLuc,SaintMarc,SaintPierre,SaintRoch,Salomon,Santi,Venus"
Palladio_QuattroLibriArchitetturaATIR.xml,"Albunea,AlessandroVittoria,AlexandreLeGrand,AlviseCornaro,AncusMarcius,AndreaPalladio,AnselmoCanera,AntoninLePieux,AntonioDaSangalloIlGiovane,Apelle,Apollon,AppiusClaudiusCaecus,Asclepios,Auguste,Bacchus,BartolomeoRidolfi,BattistaAgnolo,BattistaFranco,BernardinoIndia,BonifaceIV,Bramante,CaiusCassiusLonginus,CaiusFlaminiusNepos,CaiusGracchus,CaiusJuliusCaesarVipsanianus,Caligula,Castor,Ceres,Claude,Cleonyme,Cleopatre,Commode,ConstanceII,DanieleBarbaro,Diane,Dieu,EmmanuelPhilibertDeSavoie,EzzelinoIIIDaRomano,Flore,FrancescoPisani,FrancoisIer,Geryon,GianGiorgioTrissino,GiorgioCorner,GiorgioVasari,GiovanniBattistaMaganza,GiovanniDemio,GualtieroPadovano,Hadrien,Hercule,Hermogene,HoratiusCocles,Hygie,IseppoDaPorto,Isis,JacopoBarozziDaVignola,JacopoSansovino,JulesCesar,JulesII,Junon,Jupiter,LeonBattistaAlberti,LeonardoMocenigo,LeoneLeoni,Leto,Livie,LuciusFuriusCamillus,LuciusJuliusCaesarVipsanianus,MarcAntoine,MarcAurele,MarcantonioBarbaro,MarcusAemiliusLepidusConsul,MarcusAemiliusLepidusPreteur,MarcusAemiliusScaurus,MarcusClaudiusMarcellus,MarcusJuniusBrutus,MarcusValeriusLaevinus,MarcusVipsaniusAgrippa,Mars,Mercure,MichelAnge,Minerve,Neptune,Neron,Ninfe,NitocrisDeBabylone,NumaPompilius,Pallas,PaoloAlmerico,PaoloVeronese,Phidias,PieIV,PieV,PietroCataneo,Pline,Plutarque,Pollux,Praxitele,Romulus,SaintPierre,SebastianoSerlio,SeptimeSevere,ServiusTullius,SixteIV,Sylla,Tacite,Tibere,TiteLive,TitusTatius,Trajan,ValerioBelli,Venus,Vespasien,Vesta,Victoire,Vitruve,Vulcain"
Raphael_LetteraLeoneX.xml,"AntoninLePieux,BartolomeoDellaRovere,Dieu,LeonX,Neron,Titus,Trajan,Vitruve"
Sambin_DiversiteTermesArchitecture.xml,Dieu
Scamozzi_IdeaArchitetturaUniversaleATIR.xml,"Achille,Adam,Adonis,Agamede,AgnoloDiVentura,AlbrechtDurer,Alcinoos,AlexandreLeGrand,AlviseCornaro,AndreaAlciato,AndreaPalladio,AndreaPisano,AntonioTempesta,Apelle,Apollon,Archimede,Aristide,Aristote,Asclepios,Attila,Auguste,AuluGelle,Bacchus,Barocci,BenedettoVarchi,Bramante,Brunelleschi,Buschetto,Caligula,Castor,Celesti,CesareDaSesto,CharlesEmmanuelIer,Ciceron,Constantin,Danae,DanieleBarbaro,Dedale,DemetriosAlopece,Diane,Dieu,Dinocrate,DiodoreDeSicile,Diogene,Enee,Eole,Epicure,Esope,Euclide,Euphranor,Euripide,Fauno,FrancescoPrimaticcio,Geminos,GerolamoCardano,GiambattistaCastaldo,GiambattistaMarino,GiorgioVasari,GiovanniGrimani,GiovanniPaoloLomazzo,GirolamoGenga,GiulioRomano,GregoireXIII,HerodeI,Homere,Isaac,Iuba,JacopoPalmaIlGiovane,Jesus,JulesCesar,JulesII,Junon,Jupiter,LeonBattistaAlberti,LeonardoDaVinci,LuciusMummius,Macrobe,Maggiore,MarcusVipsaniusAgrippa,Marie,MarsileFicin,Memnon,Mercure,MichelAnge,Neptune,Neron,Ninus,Noe,NumaPompilius,Octavie,Origene,Pamphile,PaoloVeronese,PaulEmileMacedonien,Pericles,Persee,Perugin,Phidias,PietroBembo,Platon,Pline,Plutarque,Pollux,Polyclete,Pompee,PomponioVecellio,Praxitele,Ptolemee,PubliusValeriusPublicola,Pythagore,Quintilien,Raphael,RossoFiorentino,SaintMarc,Salomon,Santi,ScipionAfricain,Scopas,SebastianoSerlio,Simandio,Socrate,Strabon,Sylla,Tibere,Titien,Totila,Trofonio,ValeriusMaximus,Varron,Venus,Victoire,VincenzoScamozzi,Virgile,Vitruve,Vulcain,Xenophon,Zenodore,Zeuxis"
Serlio_LibroExtraodinarioArchitetturaATIR.xml,"CallirrhoeDeSicyone,GiovanniFrancescoRustici,Pompee,Vitruve"
Vignola_RegolaDelliCinqueOrdiniArchitetturaATIR.xml,"AlessandroFarneseIlGiovane,Dieu,JacopoBarozziDaVignola,Jupiter,PieIV,RanuccioFarnese,Vitruve,Zeuxis"
Agucchi_TrattatoPittura.xml,"Aglaophon,AgostinoCarracci,Agucchi,AlbrechtDurer,AlessandroAlgardi,AlexandreFarnese,AlexandreLeGrand,Amulius,AndreaDelSarto,AnnibaleCarracci,Antiphile,Apelle,Apollodore,ArdicesDeCorinthe,Aristide,Aristote,Bacchus,BaldassarrePeruzzi,Calare,CalliclesPeintre,Caravage,Carrache,Ciceron,CimonDeCleones,CleantheDeCorinthe,Cleophante,Correge,DemetriosAlopece,DomenicoBeccafumi,EdouardFarnese,Eumarus,GiovanniAntonioMassani,GiovanniGabrielli,JacopoBassano,JulesCesar,LelioGuidiccioni,LeonardoAgostini,LeonardoDaVinci,LodovicoCarracci,LodovicoGrignani,LudovicoLudovisi,MichelAnge,Parrhasios,Pausias,Peiraikos,Pline,Polygnote,Protogene,Quintilien,Raphael,SimonGuillainII,Telephane,Timagoras,Timanthe,Titien,Zeuxis"
Alberti_DellaPittura.xml,"Achemenide,Achille,Agesilaos,Aglaophon,AlexandreLeGrand,AlexandreSevere,Antee,Antigonus,Apelle,Aristide,Asclepiodore,Asclepios,Astreos,AuluGelle,Calamis,Calchas,Cassandre,Castor,Charites,ClaudeGalien,CleantheDeCorinthe,Cleopatre,Damon,DemetriosAlopece,DemetriosDePhalere,Diane,Didon,Dieu,DiogeneLaerce,Enee,Euphranor,Euryale,Evandre,FrancescoSalviati,GabrieleGiolitoDeFerrari,GaiusFabiusPictor,Ganymede,Giotto,Helene,HeraclitedeMacedonie,Hercule,HermesTrismegiste,Hesiode,Homere,Iaia,Inachos,Iphigenie,Jupiter,LeonBattistaAlberti,LodovicoDomenichi,LucienSamosate,MarcusClaudiusMarcellus,Mars,Meleagre,Menelas,Metrodore,MilonDeCrotone,Minerve,Narcisse,Neron,Nestor,Nicias,Pacuvius,Pamphile,ParisMythologie,Parrhasios,PaulEmile,Pericles,Persee,Phaeton,Phanostrate,Phidias,PhiloclesdEgypte,Platon,Pline,Plutarque,Pollux,Polygnote,Polypheme,Pompee,Praxitele,Protagoras,Protogene,Pyrrhon,Quintilien,QuintusEnnius,Serapion,Socrate,Timanthe,Turpilius,Ulysse,ValentinienI,Varron,Venus,Virgile,Vitruve,Vulcain,Xenocrate,Xenophon,Zenodore,Zephyr,Zeuxis"
Armenini_PrecettiDellaPitturaATIR.xml,"Adam,AlbrechtDurer,AlexandreLeGrand,AndreaDelSarto,AndreaDoria,AndreaGritti,Apelle,Apollon,Aristide,Auguste,Bacchus,BaccioBandinelli,BaldassarrePeruzzi,BernardinoCampi,Bularque,CharlesQuint,Cimabue,CleantheDeCorinthe,Cleopatre,Constantin,Correge,CosimoRosselli,DanieleBarbaro,DanieleDaVolterra,David,Dedale,DemetriosAlopece,Diane,Dieu,Enee,Eumarus,GiorgioVasari,Giorgione,Giotto,GiovanniBattistiArmenini,GiulioRomano,GuidoReni,Gyges,Helene,HennequinDeBruges,Hercule,Icare,Jesus,Judas,JulesCesar,JulesII,Junon,Jupiter,Leda,LeonBattistaAlberti,LeonX,LeonardoDaVinci,MarcusClaudiusMarcellus,Marie,Mars,MartinoBassi,MaturinoFiorentino,Mercure,MichelAnge,Neron,Nicodeme,Ninfe,NumaPompilius,Pacuvius,Pamphile,Parmigianino,Parrhasios,PaulIII,Perugin,PietroBuonaccorsi,Platon,Pline,Plutarque,PolidoroDaCaravaggio,Polydore,PomponioVecellio,Pordenone,Protogene,Psyche,Raphael,RomanoAlberti,RossoFiorentino,SaintJean,SaintLaurent,SaintMarc,SaintMatthieu,SaintPierre,Santi,SebastianoDelPiombo,SebastianoSerlio,Sibylle,Socrate,Tibere,Titien,ValeriusMaximus,Venus,Vitruve,Zeuxis"
